,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
112,233,NASA Kennedy Space Center/BECHTEL/School Board of Brevard County/Lockheed Martin/Magnus Hi-Tech&Rockledge Senior High School&Cocoa Beach Junior/Senior High School&Space Coast Junior/Senior High School,The Pink Team,Rockledge,Florida,USA,1999,,,Rockledge Senior High School & Cocoa Beach Junior/Senior High School & Space Coast Junior/Senior High School,,CMPTX
113,234,Allison Transmission/Rolls-Royce/Morris Machine/Dow AgriScience/Our Proud Grandmas&Perry Meridian High School,Cyber Blue,Indianapolis,Indiana,USA,1999,,IN,Perry Meridian High School,,CMPMI
114,236,Dominion Millstone Power Station/Lyme-Old Lyme Education Foundation (LOLEF)/Lyme-Old Lyme Public Schools/Brooks Associates Precision Machine Tools & Lyme-Old Lyme High School,Techno-Ticks,Old Lyme,Connecticut,USA,1999,,NE,Lyme-Old Lyme High School,,CMPMI
115,237,Siemon Company/United Technologies Corporation/Watertown Foundation/Lockheed Martin - Sikorsky/Thomaston Savings Bank Foundation/Trumpf&Watertown High School,Black Magic Robotics,Watertown,Connecticut,USA,1999,,NE,Watertown High School,,CMPMI
116,238,Bosch/NH Department of Education&Manchester Memorial High School,Crusaders,Manchester,New Hampshire,USA,1999,,NE,Manchester Memorial High School,,CMPMI
117,240,DTE Energy/Next Day Access/Nemeth and Sons Electric/UTEC&Jefferson High School,TEMPEST,Monroe,Michigan,USA,1999,,FIM,Jefferson High School,,CMPMI
118,244,MH Labs & Grandville High School,RoboDawgs 3D,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPMI
119,245,"GM Global Product Operations/FCA Foundation/R & G Drummer/JTEKT Corporation/State of MI/Thyssenkrupp System Engineering Inc./Valeo Thermal Systems/Emagine Entertainment, Inc/Nemak/DTE Energy/Four Star Wire and Cable/Piab/Adambots Friends & Family/Doolin & Haddad Dentistry/Karen Bennett/DoD Stem&Rochester Adams High School",Adambots,Rochester Hills,Michigan,USA,1999,,FIM,Rochester Adams High School,,CMPMI
120,246,Boston University & Boston University Academy,Overclocked,Boston,Massachusetts,USA,1999,,NE,Boston University Academy,,CMPMI
121,247,Terminal Supply/AMG Advanced Manufacturing Group/DADARA Ford Motor Company/FCA Foundation/Berkley Education Foundation/Solid Works/Continental Automotive Systems/National Wholesale Printing/NDIA STEM/Axiom Graphics/State of Michigan&Berkley High School,Da Bears,Berkley,Michigan,USA,1999,,FIM,Berkley High School,,CMPMI
122,250,"United Technologies Corporation/The Foundation for Engineering Education/GE/Metal Supermarkets/Clark Industrial Park/RPI/All U, Inc/Colonie Block/CHA, Inc/Stewart's Foundation & Colonie Central High School",The Dynamos,Colonie,New York,USA,1999,,,Colonie Central High School,,CMPMI
123,253,Google/Millbrae Lions Club/SolidWorks/Auris/Iris Automation/Peter's Cafe/San Mateo Union High School District/GATE&Mills High,Boba Bots,Millbrae,California,USA,1999,,,Mills High,,CMPTX
124,254,NASA Ames Research Center/Apple/Google/Lockheed Martin/Innovation First International/Analog Devices/West Coast Products/AMEX Plating/Gilbert Spray Coat/Applied Welding/Auris Health/Carbon 3D/BAE Systems/Seabed VC/The Magarelli Family/Intuitive Surgical/Vivid-Hosting/Dropbox&Bellarmine College Preparatory,The Cheesy Poofs,San Jose,California,USA,1999,,,Bellarmine College Preparatory,,CMPTX
125,256,Apple/Brin Wojcicki Foundation&Willow Glen High,Robo-Rams,San Jose,California,USA,1999,,,Willow Glen High,,CMPTX
126,263,"Retlif Testing Laboratories/Check-Mate Industries, Inc./H.A. Guden Co., Inc./Department of Defense/Zebra/BAE Systems/Muller Martini Corp./Philip Ross Industries, Inc./Tower Fasteners&Sachem High Schools North and East",Aftershock,Ronkonkoma,New York,USA,1999,,,Sachem High Schools North and East,,CMPMI
127,269,John Deere/3M/GE Volunteers of GE Healthcare/Sharp Packaging Systems/Society of Manufacturing Engineers/D & H Industries/Milwaukee School of Engineering&Oconomowoc High,CooneyTech,Oconomowoc,Wisconsin,USA,1999,,,Oconomowoc High,,CMPMI
128,271,Bay Shore Union Free School District/Apple Appliance Repair Inc./Festo Corporation/BAE Systems/Suffolk Transportation System/Marauder Robotics &Bay Shore Senior High School,Mechanical Marauders,Bay Shore,New York,USA,1999,,,Bay Shore Senior High School,,CMPMI
129,272,Comcast NBCUniversal/The Boeing Company/Lockheed Martin/ASI Technologies/Lansdale Cannoneers Sportsman Club/ICON Clinical Research PLC.&Lansdale Catholic High School,Cyber-Crusaders,Lansdale,Pennsylvania,USA,1998,,FMA,Lansdale Catholic High School,,CMPMI
130,279,Dana Incorporated&Toledo Technology Academy High School,Tech Fusion,Maumee,Ohio,USA,1999,,,Toledo Technology Academy High School,,CMPMI
131,280,"Nordson/Preferred Packaging Solutions, INC/Ford Motor Company/DADARA/MDE/Taylor Foundation for Educational Excellence/Dearborn Federal Credit Union/MAK Controls&Taylor Career & Technical Center",TnT,Taylor,Michigan,USA,1999,,FIM,Taylor Career & Technical Center,,CMPMI
132,281,Michelin/Greenville Technical College/Laserflex South/Dixie Rubber/J. A. King/Duke Energy&Greenville Technical Charter High&Riverside High&J. L. Mann High Academy&Southside High&Green Charter&Brashier Middle College Charter,The GreenVillains,Greenville,South Carolina,USA,1999,,,Brashier Middle College Charter & Green Charter & Greenville Technical Charter High & J. L. Mann High Academy & Riverside High & Southside High,,CMPTX
133,283,Hamilton Automation/TWL Construction/Greenville County Schools/NASA/Dixie Rubber/Instron/ZF Industries/lockheed Martin/ECPI University/Hartness ITW/Rolls Royce/SOLIDWorks&Wade Hampton High&J. L. Mann High Academy,The Generals,Greenville,South Carolina,USA,1999,,,Wade Hampton High & J. L. Mann High Academy,,CMPTX
134,287,William Floyd High School & William Floyd High School,Floyd,Mastic Beach,New York,USA,1999,,,William Floyd High School & William Floyd High School,,CMPMI
135,288,MH Labs / Hepfer & Associates & Grandville High School,The RoboDawgs,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPMI
136,291,GE Transportation&Northwest Pa Collegiate Academy,CIA - Creativity In Action,Erie,Pennsylvania,USA,1999,,,Northwest Pa Collegiate Academy,,CMPMI
137,292,"Aptiv Foundation/FCA Foundation/GM/AndyMark, Inc./IN-Mac &Western High School",PantherTech,Russiaville,Indiana,USA,1999,,IN,Western High School,,CMPMI
138,293,Bristol-Myers Squibb / Smith Foundation / Hopewell Valley Education Foundation / Continuum Dynamics  / SRI International / Onshape / SolidWorks  & Hopewell Valley Central High School,Team S.P.I.K.E.,Pennington,New Jersey,USA,1999,,FMA,Hopewell Valley Central High School,,CMPMI
139,294,Northrop Grumman/John Deere/Impresa Aerospace/Google/The Boeing Company/Infineon Technologies/Raytheon&Redondo Union High&Mira Costa High,Beach Cities Robotics,Redondo Beach,California,USA,1999,,,Redondo Union High & Mira Costa High,,CMPTX
141,299,Family/Community & Valkyrie Robotics,Valkyrie Robotics,Cupertino,California,USA,1998,,,Valkyrie Robotics,,CMPTX
142,302,"APTIV Foundation/General Motors/Power Stop, LLC/International Industrial Contracting Corporation/FCA Foundation/Kostal North America/Continental /Delphi Technologies/BAE Systems/MI Dept. of Education/IDEAL Technology Corporation/The Lake Orion Review/Lake Orion Lions Club/The Smith Family/The Lawrence Family&Lake Orion Community High School",The Dragons,Lake Orion,Michigan,USA,1999,,FIM,Lake Orion Community High School,,CMPMI
143,303,"Bridgewater-Raritan High School/STS Tire & Auto Centers  & Mavis Discount Tires/Picatinny  & DOD Stem/Johnson & Johnson Healthcare Systems, Inc./Nokia Bell Labs/Alcatel Lucent/Team 303 RAMP/BAE/J&E Metal Fabricators/SolidWorks/Investors Bank/VFW Post 2290&Brdgwtr  Raritn High Sch",The T.E.S.T. Team,Bridgewater,New Jersey,USA,1999,,FMA,Brdgwtr  Raritn High Sch,,CMPMI
144,308,Engineered Abrasives/FCA Foundation/Nissan/Tecla Products/Michigan Department of Education&Walled Lake Central High School&Walled Lake Northern High School,Monsters,Walled Lake,Michigan,USA,1999,,FIM,Walled Lake Central High School & Walled Lake Northern High School,,CMPMI
145,313,DADARA/Ford Motor Company/The Oakwood Group/DENSO International/Inkorprate Graphics&Wayne Memorial High School,The Bionic Zebras,Wayne,Michigan,USA,1999,,FIM,Wayne Memorial High School,,CMPMI
146,314,"GM Manufacturing/Valiant International/FCA Foundation/Kettering University/DS Solidworks/Carman-Ainsworth Educational Foundation/State of Michigan - Department of Education/Flint Glass Service/Adaptive Manufacturing Solutions/Shaltz Automation/Local 370 Plumbers & Pipefitters/Mid States Bolt & Screw/A Frame Awards, Inc./Mid-Michigan Robotics Alliance&Carman-Ainsworth High School",The Megatron Oracles,Flint,Michigan,USA,1999,,FIM,Carman-Ainsworth High School,,CMPMI
147,316,Picatinny Arsenal/DuPont/The Boeing Company/Salem County Community College/South Jersey Robotics/Department of Defense/Johnson & Johnson & Family/Community,LUNATECS,Carneys Point,New Jersey,USA,1999,,FMA,Family/Community,,CMPMI
148,319,Symbotic/SPS New England/Podmore Manufacturing/Schneider Electric/NDEP/OPTICS 1/Alton Centennial Rotary & Prospect Mountain High School,Big Bad Bob,Alton,New Hampshire,USA,1999,,NE,Prospect Mountain High School,,CMPMI
149,321,Neubauer Family Foundation/Associated Alumni of Central High School/DoD STEM/Comcast NBCUniversal&Central Hs,RoboLancers,Philadelphia,Pennsylvania,USA,1999,,FMA,Central Hs,,CMPMI
150,322,General Motors/FCA/Axalta/State of Michigan/Flint Community Schools/Thrivant/Kettering University&Southwestern Academy,Team F.I.R.E.,Flint,Michigan,USA,1999,,FIM,Southwestern Academy,,CMPMI
151,323,Novak Technical Services LLC/Arkansas FIRST Incorporated/Rcal Products/John and Meredith Novak&Family/Community,Lights Out,Mountain Home,Arkansas,USA,1996,,,Family/Community,,CMPTX
152,329,Zebra Technologies & Patchogue-Medford High School,Mohawks,Medford,New York,USA,1999,,,Patchogue-Medford High School,,CMPMI
153,330,NASA-JPL/Raytheon/J&F Machine/Boeing & Family/Community,The Beach Bots,Hermosa Beach,California,USA,1999,,,Family/Community,,CMPTX
154,333,Bloomberg/Space Angels/T's ME Shirt Screening/LeNoble Lumber/Pershing Square Foundation&John Dewey High School,MEGALODONS,Brooklyn,New York,USA,1999,,,John Dewey High School,,CMPMI
155,334,"Con Edison/Brooklyn Tech Alumni Foundation, Inc./Picatinny Arsenal/DoD STEM/Josh Weston/Alan Silberstein/Susanne Ellis&Brooklyn Technical High School",TechKnights,Brooklyn,New York,USA,1999,,,Brooklyn Technical High School,,CMPMI
156,335,Pershing Square Foundation/Con Edison/Bezos Foundation/MTA-NYC Transit Authority/Polytech/City Tech & Science Skills Center High School at Waters Edge,Skillz Tech Gear Botz,Brooklyn,New York,USA,1999,,,Science Skills Center High School at Waters Edge,,CMPMI
157,337,Logan County Schools/WV Department of Adult-Technical Programs/Ralph R Willis Career & Technical Center/Logan County Commission/Alpha Natural Resources/Vance Enterprise/American Electric Power&Logan High School&Chapmanville Sr High School&Man Senior High School,Hard Working Hard Hats,Logan,West Virginia,USA,2000,,,Logan High School & Chapmanville Sr High School & Man Senior High School,,CMPMI
158,339,"DoD STEM/Stafford County Economic Development Authority/Fredericksburg PC Users Group/Lockheed Martin/NAVSEA  Dahlgren/CGS PTO/Army Night Vision Lab, Fort Belvoir/Precision Solutions/C&S MillWorks/ABB Tech/Stafford Cunty Public Schools/CACI International&Commonwealth Gov .Sch.",Kilroy Robotics,Stafford,Virginia,USA,2000,,CHS,Commonwealth Gov .Sch.,,CMPMI
159,340,Churchville-Chili Central School District/Senator Michael Ranzenhofer/Bausch Health/Harris/C&M Forwarding/Churchville Lions Club/Wrapters/TeamGantt/Bosch Security Systems/Genesee Environmental LLC/Fujifilm/Mahany Welding/Qualicoat/Wegman Hardwood Product&Churchville-Chili Senior High School,G.R.R. (Greater Rochester Robotics),Churchville,New York,USA,2000,,,Churchville-Chili Senior High School,,CMPMI
160,341,Comcast/The Boeing Company/BAE Systems/Lockheed Martin/ABB/Cobham Defense Electronics/D.i.D. Agency/Denney Electric Supply/Computer Components Corporation/Penn State Great Valley&Wissahickon Shs,Miss Daisy,Ambler,Pennsylvania,USA,2000,,FMA,Wissahickon Shs,,CMPMI
161,342,"BOSCH/Robert Bosch, LLC/Dorchester County School District/SPAWAR/Dorchester County Council & Fort Dorchester High",Burning Magnetos,North Charleston,South Carolina,USA,2000,,,Fort Dorchester High,,CMPTX
162,343,"Itron, Inc./Schneider Electric Company&TriCounty Technical College",Metal-In-Motion,Seneca,South Carolina,USA,2000,,,TriCounty Technical College,,CMPTX
163,346,"Americool Heating and Cooling/Rotary Club of Chester/DuPont/ABB/Raven Machine/Craze Law Firm/Flexible Conveyor Systems, Inc./Electritex/GE/EPI&Lloyd C Bird High",RoboHawks,Chesterfield,Virginia,USA,2000,,CHS,Lloyd C Bird High,,CMPMI
164,348,Joseph's Garage/Mass Bay Engineering/Society of American Military Engineers (S.A.M.E.)/Bonded Transmission&Norwell High School,Norwell Robotics,Norwell,Massachusetts,USA,2000,,NE,Norwell High School,,CMPMI
165,352,Lockheed Martin & Carle Place Middle Senior High School,The Green Machine,Carle Place,New York,USA,2000,,,Carle Place Middle Senior High School,,CMPMI
166,353,Plainview Old Bethpage Central School District/Zebra Technologies/Altice/Parents of POBots/Trio Hardware/B & Z Steel Equipment Co. Inc./Gershow Recycling/Shoreline Beverage/Dr. Raphael Strauss Allergy & Asthma/Unitron/Advantage Hyundai/Bella Vista Pizza/St. Thomas Aquinas College/Atlanta Colon & Rectal Surgery/Intelligen Power Systems/Sr8Smiles Orthodontics&Plainview-Old Bethpage/Jfk High School,POBots,Plainview,New York,USA,2000,,,Plainview-Old Bethpage/Jfk High School,,CMPMI
167,354,Bloomberg&George Westinghouse Career & Technical Ed High Sch,G-House Pirates,Brooklyn,New York,USA,2000,,,George Westinghouse Career & Technical Ed High Sch,,CMPMI
168,358,GE Volunteers of GE Healthcare/Zebra Technologies/Leviton&Hauppauge High School,Robotic Eagles,Hauppauge,New York,USA,2000,,,Hauppauge High School,,CMPMI
169,359,"Waialua Complex 21st CCLC Grant/Career & Technical Education - Perkins and State/McInerny Foundation/State of Hawaii DHS Uplink Grant/Waialua High School STEM Learning Center/Castle & Cooke, Inc. Dole Plantation/PHNSY & IMF/Waialua Lions Club/Friends of Hawaii Charities, Inc./Hawaii Community Foundation - Kawailoa Wind Farm/Waialua Federal Credit Union/Corteva Agriscience /Randy and Mary Wood/First Hawaiian Bank Foundation/Fumiko J. Horii/Monsanto FIRST STEM Grant/Robotics Education & Competition Foundation/HawaiiUSA Federal Credit Union Foundation/Oakley, Inc./McDonalds Restaurants of Hawaii/Golf Concepts-Nike/Friends of Hawaii Robotics/Ed and Karen D'Ascoli/BAE Systems/Waialua High School Foundation/Waialua Hongwanji Mission/Monsanto Hawaii/Turtle Bay Foundation/Arthur Kobayashi, OD/HI Central North Complex/Haleiwa Shingon Mission/Coca Cola Hawaii/Pearl City Walmart/Haleiwa Jodo Mission/Dr. Arthur Kobayashi, O.D./Skydive Hawaii/Island X Hawaii&Waialua High & Intermediate School",Hawaiian Kids,Waialua,Hawaii,USA,2000,,,Waialua High & Intermediate School,,CMPTX
170,360,The Boeing Company/Friends of Bellarmine Robotics/Islam Family Foundation/Tacoma Steel Supply/Google/Washington FIRST Robotics/Kel-Tech Plastics/The Rudolph Family/SPEEA Local 2001/The Ross Family/The Murphy Family/Clover Park Technical College/Boeing Employee Credit Union/Rotary of Clover Park/Bamford Foundation/Multicare/State Farm Insurance/Bertolino's Coffee Bar/AREVA Federal Services LLC&Bellarmine Preparatory School,The Revolution,Tacoma,Washington,USA,2000,,PNW,Bellarmine Preparatory School,,CMPTX
171,364,NASA Stennis Space Center/SeaOne/Mississippi Power/DoDSTEM/AVL/DS SolidWorks/Holifield Engineering Inc&Gulfport High School,Team Fusion,Gulfport,Mississippi,USA,2000,,,Gulfport High School,,CMPTX
172,365,DuPont/JP Morgan Chase/On-Board Engineering/The Boeing Company&First State Robotics,Miracle Workerz,Wilmington,Delaware,USA,2000,,FMA,First State Robotics,,CMPMI
173,368,Hawaiian Electric Company/RHT Enterprise/Howard Hughes Corporation/Victoria Ward Village Foundation/Hawaiian Telcom/Aloha Air Cargo/Min Plastics/Industrial Electronics/Mr. & Mrs. Joseph Wu/Many wonderful anonymous donors full of Aloha&President William Mckinley High School,Team Kika Mana,Honolulu,Hawaii,USA,2000,,,President William Mckinley High School,,CMPTX
174,378,"MAHLE Behr/GM Components Holdings, LLC/Nokia Bell Labs/UAW 686/Newfane Lions Club/Olcott Lions Club/Newfane Central Schools&Newfane Senior High School",The Circuit Stompers,Newfane,New York,USA,2000,,,Newfane Senior High School,,CMPMI
175,379,Aptiv/Ron Robinson/Youngstown Electric Supply Company (YESCO)/Sayak Foundation/JA McMahon Inc./Girard-Liberty Rotary Club/GM Foundation&Girard Sr High School,The RoboCats,Girard,Ohio,USA,2000,,,Girard Sr High School,,CMPMI
177,384,Flexicell/GE Volunteers/ShowBest Fixture Corp./Hermitage Automation/SkyFoundry LLC/Henrico Co. Education Foundation/Slurry Pavers/Solidworks&Tucker High,Sparky 384,Henrico,Virginia,USA,2000,,CHS,Tucker High,,CMPMI
178,386,State of Florida/Lockheed Martin/School Board of Brevard County/dnsimple/Collins Aerospace/Christine Surguy/Sun Plumbing/NASA Ground Systems Development and Operations/Harris Corporation & Melbourne Senior High School,Team Voltage,Melbourne,Florida,USA,2000,,,Melbourne Senior High School,,CMPTX
179,395,Bloomberg/Port Authority of NY & NJ/The New York Yankees/S&P Global/Columbia University&Morris Academy for Collaborative Studies&Columbia Secondary School&School for Excellence,2 Train Robotics,Bronx,New York,USA,2000,,,Columbia Secondary School & School for Excellence & Morris Academy for Collaborative Studies,,CMPMI
